BoroName,BoroCode,CTLabel,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area
Queens,4,54,5400,4005400,E,QN56,Ozone Park,4113,9474.294275,4492337.378
Manhattan,1,31,3100,1003100,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,7779.903923,2208671.929
Brooklyn,3,1116,111600,3111600,I,BK82,East New York,4008,9498.351995,5375782.478
Brooklyn,3,1120,112000,3112000,E,BK82,East New York,4008,5493.04568,1861982.547
Brooklyn,3,956,95600,3095600,E,BK50,Canarsie,4009,8009.833149,2557813.938
Brooklyn,3,988,98800,3098800,E,BK50,Canarsie,4009,5359.197586,1743233.098
Brooklyn,3,990,99000,3099000,E,BK50,Canarsie,4009,5378.754287,1762100.884
Manhattan,1,229,22900,1022900,E,MN04,Hamilton Heights,3802,7284.876181,2186915.904
Manhattan,1,233,23300,1023300,E,MN04,Hamilton Heights,3802,7137.447518,2535522.25
Manhattan,1,220,22000,1022000,E,MN11,Central Harlem South,3803,5691.516238,1882647.684
Brooklyn,3,1012,101200,3101200,I,BK50,Canarsie,4009,5338.743116,1730658.17
Brooklyn,3,271,27100,3027100,E,BK61,Crown Heights North,4006,9484.846072,2767086.525
Brooklyn,3,816,81600,3081600,I,BK91,East Flatbush-Farragut,4010,6080.414319,1933154.427
Manhattan,1,164,16400,1016400,E,MN33,East Harlem South,3804,5535.654506,1911300.493
Brooklyn,3,906,90600,3090600,E,BK81,Brownsville,4007,6160.463402,2107747.388
Brooklyn,3,1210,121000,3121000,E,BK82,East New York,4008,5665.443602,1733948.443
Manhattan,1,158.02,15802,1015802,I,MN33,East Harlem South,3804,3118.002885,551659.0925
Manhattan,1,180,18000,1018000,E,MN34,East Harlem North,3804,6055.914007,2287541.191
Manhattan,1,182,18200,1018200,E,MN34,East Harlem North,3804,5776.713555,1904007.694
Manhattan,1,22.01,2201,1002201,E,MN28,Lower East Side,3809,5779.062466,1740173.831
Manhattan,1,22.02,2202,1002202,I,MN28,Lower East Side,3809,3817.39126,603922.1986
Brooklyn,3,491,49100,3049100,E,BK90,East Williamsburg,4001,7405.109004,2294137.31
Brooklyn,3,507,50700,3050700,E,BK75,Bedford,4003,6142.615377,1877636.941
Manhattan,1,209.01,20901,1020901,E,MN09,Morningside Heights,3802,4807.678056,1246712.432
Brooklyn,3,509,50900,3050900,E,BK72,Williamsburg,4001,5020.25395,1526103.112
Bronx,2,245.02,24502,2024502,E,BX36,University Heights-Morris Heights,3707,4205.945624,1071093.78
Brooklyn,3,884,88400,3088400,E,BK96,Rugby-Remsen Village,4010,6494.429828,1797772.858
Brooklyn,3,892,89200,3089200,E,BK81,Brownsville,4007,7700.072985,1932413.375
Brooklyn,3,894,89400,3089400,E,BK81,Brownsville,4007,6291.046102,1853454.207
Brooklyn,3,900,90000,3090000,E,BK81,Brownsville,4007,6709.230911,2645350.869
Manhattan,1,89,8900,1008900,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5578.140907,1782674.21
Manhattan,1,93,9300,1009300,E,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5740.259451,1929422.633
Manhattan,1,111,11100,1011100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5695.628851,1889012.252
Manhattan,1,223.01,22301,1022301,E,MN06,Manhattanville,3802,8493.224978,1972647.881
Brooklyn,3,371,37100,3037100,E,BK79,Ocean Hill,4007,5779.492475,2037041.369
Brooklyn,3,379,37900,3037900,E,BK35,Stuyvesant Heights,4003,5654.380786,1978231.332
Bronx,2,431,43100,2043100,E,BX43,Norwood,3706,10612.11002,2331576.378
Brooklyn,3,335,33500,3033500,E,BK63,Crown Heights South,4011,7422.437538,1944377.415
Brooklyn,3,353,35300,3035300,E,BK61,Crown Heights North,4006,6099.146829,1755455.72
Brooklyn,3,299,29900,3029900,E,BK61,Crown Heights North,4006,5913.209502,1597886.196
Queens,4,34,3400,4003400,I,QN53,Woodhaven,4111,10367.8934,2303269.77
Brooklyn,3,1186,118600,3118600,E,BK83,Cypress Hills-City Line,4008,5801.67111,1415166.44
Brooklyn,3,355,35500,3035500,E,BK63,Crown Heights South,4011,5844.442145,1485518.486
Brooklyn,3,882,88200,3088200,E,BK96,Rugby-Remsen Village,4010,8734.805687,2188027.926
Bronx,2,336,33600,2033600,E,BX07,Bronxdale,3704,6220.861636,1985238.463
Bronx,2,376,37600,2037600,E,BX44,Williamsbridge-Olinville,3702,5784.034944,1364147.923
Bronx,2,348,34800,2034800,E,BX31,Allerton-Pelham Gardens,3704,9984.824218,4713702.849
Bronx,2,364,36400,2036400,E,BX03,Eastchester-Edenwald-Baychester,3702,6813.173742,2191493.961
Manhattan,1,193,19300,1019300,E,MN09,Morningside Heights,3802,5716.005144,1892879.123
Manhattan,1,75,7500,1007500,I,MN23,West Village,3810,7691.26143,1778285.578
Brooklyn,3,662,66200,3066200,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,8217.524555,2488662.649
Queens,4,229,22900,4022900,I,QN99,park-cemetery-etc-Queens,4109,22296.35688,14455311.95
Brooklyn,3,698,69800,3069800,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,27352.55697,5424250.054
Brooklyn,3,1018,101800,3101800,I,BK50,Canarsie,4009,14375.58102,2623263.401
Brooklyn,3,1058.04,105804,3105804,E,BK93,Starrett City,4008,15701.52843,7077851.22
Queens,4,235,23500,4023500,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,8514.257995,2749073.701
Queens,4,567,56700,4056700,I,QN19,Glendale,4110,10554.56975,3395490.464
Queens,4,50,5000,4005000,I,QN56,Ozone Park,4113,5156.229273,1638144.11
Brooklyn,3,405,40500,3040500,E,BK78,Bushwick South,4002,5083.977563,1496440.209
Queens,4,555,55500,4055500,I,QN20,Ridgewood,4110,6355.662459,1654116.385
Staten Island,5,277.04,27704,5027704,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,10021.99576,5668294.638
Staten Island,5,197,19700,5019700,I,SI07,Westerleigh,3903,9097.697244,3231720.031
Brooklyn,3,856,85600,3085600,E,BK91,East Flatbush-Farragut,4010,6259.329324,1700511.631
Brooklyn,3,858,85800,3085800,E,BK91,East Flatbush-Farragut,4010,5743.59126,1447275.818
Brooklyn,3,852,85200,3085200,I,BK99,park-cemetery-etc-Brooklyn,4010,9230.939325,4318257.611
Brooklyn,3,860,86000,3086000,E,BK91,East Flatbush-Farragut,4010,5825.888809,1879565.349
Bronx,2,414,41400,2041400,I,BX62,Woodlawn-Wakefield,3702,15440.32711,5955791.854
Bronx,2,442,44200,2044200,E,BX62,Woodlawn-Wakefield,3702,7344.851192,2615882.166
Brooklyn,3,437,43700,3043700,E,BK77,Bushwick North,4002,5385.659379,1809983.845
Bronx,2,444,44400,2044400,E,BX62,Woodlawn-Wakefield,3702,7798.932386,3924088.017
Queens,4,1571.02,157102,4157102,E,QN43,Bellerose,4105,9503.313232,3383204.694
Queens,4,629,62900,4062900,I,QN19,Glendale,4110,8624.662309,1987938.33
Staten Island,5,151,15100,5015100,I,SI07,Westerleigh,3903,14272.13863,10824285.4
Queens,4,639,63900,4063900,I,QN19,Glendale,4110,8449.501316,2596484.96
Brooklyn,3,411,41100,3041100,E,BK78,Bushwick South,4002,4966.663577,1433607.264
Queens,4,559,55900,4055900,I,QN20,Ridgewood,4110,5554.327818,1747160.57
Brooklyn,3,407,40700,3040700,I,BK99,park-cemetery-etc-Brooklyn,4002,10955.15141,5589606.613
Brooklyn,3,409,40900,3040900,E,BK77,Bushwick North,4002,5315.537763,1773606.767
Bronx,2,199,19900,2019900,E,BX26,Highbridge,3708,5752.055053,1908255.878
Bronx,2,130,13000,2013000,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,6464.913553,1248461.057
Queens,4,998.02,99802,4099802,E,QN15,Far Rockaway-Bayswater,4114,9496.416257,4664360.708
Bronx,2,145,14500,2014500,E,BX01,Claremont-Bathgate,3705,5622.980488,1958133.415
Bronx,2,237.04,23704,2023704,E,BX40,Fordham South,3707,3627.530259,728192.3297
Bronx,2,213.01,21301,2021301,E,BX36,University Heights-Morris Heights,3707,4000.225056,644240.4652
Bronx,2,215.02,21502,2021502,E,BX36,University Heights-Morris Heights,3707,5951.344094,1680527.035
Bronx,2,217,21700,2021700,E,BX36,University Heights-Morris Heights,3707,7381.190801,1704755.328
Manhattan,1,234,23400,1023400,E,MN03,Central Harlem North-Polo Grounds,3803,5671.309525,1167006.559
Manhattan,1,214,21400,1021400,E,MN03,Central Harlem North-Polo Grounds,3803,4873.557831,1460333.112
Bronx,2,409,40900,2040900,I,BX28,Van Cortlandt Village,3701,15400.84782,12552690.45
Bronx,2,421,42100,2042100,E,BX43,Norwood,3706,8705.55532,2677136.857
Brooklyn,3,462.02,46202,3046202,E,BK46,Ocean Parkway South,4014,7378.235663,1866157.39
Bronx,2,195,19500,2019500,E,BX63,West Concourse,3708,6967.652365,2376401.301
Queens,4,869,86900,4086900,I,QN22,Flushing,4103,12021.52351,6526700.628
Queens,4,907,90700,4090700,I,QN23,College Point,4103,24645.82421,22023571.9
Bronx,2,149,14900,2014900,E,BX35,Morrisania-Melrose,3705,5911.62896,1680467.77
Queens,4,619,61900,4061900,I,QN21,Middle Village,4110,8803.597072,2551803.211
Brooklyn,3,808,80800,3080800,I,BK60,Prospect Lefferts Gardens-Wingate,4011,11997.57741,3465286.313
Brooklyn,3,810,81000,3081000,E,BK60,Prospect Lefferts Gardens-Wingate,4011,6573.868749,1748352.331
Staten Island,5,121,12100,5012100,I,SI35,New Brighton-Silver Lake,3903,11138.02686,7991818.343
Staten Island,5,125,12500,5012500,I,SI22,West New Brighton-New Brighton-St. George,3903,10581.74216,4954054.155
Queens,4,12,1200,4001200,E,QN53,Woodhaven,4111,6305.939775,2420973.995
Brooklyn,3,936,93600,3093600,I,BK96,Rugby-Remsen Village,4010,7495.433456,1777218.236
Brooklyn,3,938,93800,3093800,E,BK96,Rugby-Remsen Village,4010,5280.36113,1411409.756
Manhattan,1,83,8300,1008300,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5681.514261,1873011.432
Manhattan,1,307,30700,1030700,I,MN01,Marble Hill-Inwood,3801,4141.425998,907309.216
Bronx,2,240,24000,2024000,E,BX37,Van Nest-Morris Park-Westchester Square,3704,7190.177065,2577349.323
Manhattan,1,108,10800,1010800,I,MN19,Turtle Bay-East Midtown,3808,5627.47731,1950021.497
Queens,4,1479,147900,4147900,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,15085.98504,9172314.951
Queens,4,1507.02,150702,4150702,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,13235.67596,8964552.514
Brooklyn,3,506,50600,3050600,E,BK42,Flatbush,4015,6694.889568,1773129.572
Bronx,2,449.01,44901,2044901,I,BX62,Woodlawn-Wakefield,3702,5644.944999,1709525.581
Bronx,2,449.02,44902,2044902,I,BX62,Woodlawn-Wakefield,3702,5917.289055,1677273.959
Bronx,2,16,1600,2001600,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,9671.306205,5221330.093
Bronx,2,42,4200,2004200,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,10267.99315,5212172.34
Bronx,2,253,25300,2025300,E,BX30,Kingsbridge Heights,3706,5424.865661,1342439.419
Manhattan,1,94,9400,1009400,I,MN17,Midtown-Midtown South,3807,5738.939752,1646379.203
Manhattan,1,96,9600,1009600,I,MN17,Midtown-Midtown South,3807,5737.356245,1887288.313
Manhattan,1,112.01,11201,1011201,I,MN17,Midtown-Midtown South,3807,3716.147101,856164.3695
Manhattan,1,112.02,11202,1011202,I,MN17,Midtown-Midtown South,3807,3688.76208,839525.5503
Manhattan,1,109,10900,1010900,I,MN17,Midtown-Midtown South,3807,5703.53152,1891364.662
Bronx,2,276,27600,2027600,I,BX99,park-cemetery-etc-Bronx,3703,25347.54326,19661442.1
Bronx,2,64,6400,2006400,E,BX08,West Farms-Bronx River,3709,5786.328695,1838857.091
Bronx,2,218,21800,2021800,E,BX08,West Farms-Bronx River,3709,9122.453189,3460951.638
Queens,4,645,64500,4064500,I,QN17,Forest Hills,4108,9664.895173,3401293.519
Queens,4,731,73100,4073100,I,QN17,Forest Hills,4108,6711.025257,2028650.208
Queens,4,1291.03,129103,4129103,I,QN42,Oakland Gardens,4104,10064.75874,4939341.008
Brooklyn,3,31,3100,3003100,I,BK68,Fort Greene,4004,7674.199337,3102639.144
Queens,4,25,2500,4002500,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,6022.486059,2240196.367
Brooklyn,3,512,51200,3051200,E,BK42,Flatbush,4015,5531.84392,1510997.572
Brooklyn,3,1522,152200,3152200,I,BK42,Flatbush,4015,9342.803909,4192019.562
Queens,4,103,10300,4010300,E,QN72,Steinway,4101,9276.261308,2695889.652
Brooklyn,3,1202,120200,3120200,E,BK83,Cypress Hills-City Line,4008,6114.455546,1641233.46
Queens,4,37,3700,4003700,I,QN68,Queensbridge-Ravenswood-Long Island City,4101,16266.29921,4148785.218
Queens,4,86,8600,4008600,I,QN56,Ozone Park,4113,7843.602495,3519431.615
Bronx,2,50.01,5001,2005001,E,BX55,Soundview-Bruckner,3709,4206.12137,1053604.164
Bronx,2,50.02,5002,2005002,E,BX55,Soundview-Bruckner,3709,4539.789815,1226231.178
Queens,4,1283,128300,4128300,I,QN99,park-cemetery-etc-Queens,4106,28409.93912,21271440.73
Queens,4,1367,136700,4136700,E,QN42,Oakland Gardens,4104,11750.46895,8263390.934
Brooklyn,3,1200,120000,3120000,E,BK82,East New York,4008,6327.942919,1623803.909
Bronx,2,209,20900,2020900,E,BX63,West Concourse,3708,5201.927286,1424318.852
Bronx,2,225,22500,2022500,E,BX14,East Concourse-Concourse Village,3708,5931.365315,1925145.595
Brooklyn,3,354,35400,3035400,I,BK23,West Brighton,4018,11322.54123,4052038.461
Bronx,2,72,7200,2007200,E,BX55,Soundview-Bruckner,3709,6645.598603,2285629.656
Bronx,2,76,7600,2007600,E,BX08,West Farms-Bronx River,3709,6696.965114,2343060.242
Bronx,2,216.02,21602,2021602,E,BX46,Parkchester,3709,7202.033674,1788230.468
Bronx,2,411,41100,2041100,E,BX05,Bedford Park-Fordham North,3706,5854.690766,1309717.018
Brooklyn,3,553,55300,3055300,I,BK73,North Side-South Side,4001,5513.594123,1681865.775
Brooklyn,3,557,55700,3055700,I,BK73,North Side-South Side,4001,7401.291918,3195112.214
Queens,4,565,56500,4056500,E,QN19,Glendale,4110,6884.649114,1304509.563
Brooklyn,3,165,16500,3016500,I,BK37,Park Slope-Gowanus,4005,6739.865095,2010390.992
Brooklyn,3,152,15200,3015200,I,BK30,Dyker Heights,4013,8539.144107,2884401.782
Queens,4,463,46300,4046300,E,QN29,Elmhurst,4107,6629.770208,1710782.415
Queens,4,465,46500,4046500,E,QN29,Elmhurst,4107,4914.47482,1396723.041
Queens,4,471,47100,4047100,E,QN29,Elmhurst,4107,5796.06761,1692064.8
Bronx,2,231,23100,2023100,I,BX41,Mount Hope,3707,4649.752116,1290995.496
Bronx,2,379,37900,2037900,E,BX41,Mount Hope,3707,8400.516223,2069392.608
Queens,4,6,600,4000600,E,QN53,Woodhaven,4111,6437.134212,2307340.916
Queens,4,8,800,4000800,E,QN53,Woodhaven,4111,5918.323526,2043534.225
Brooklyn,3,1184,118400,3118400,E,BK83,Cypress Hills-City Line,4008,5966.706885,2204317.9
Queens,4,4,400,4000400,E,QN53,Woodhaven,4111,6508.267785,2420866.314
Brooklyn,3,1196,119600,3119600,E,BK82,East New York,4008,7989.559667,3290524.898
Brooklyn,3,513,51300,3051300,E,BK73,North Side-South Side,4001,7232.677463,2779406.809
Brooklyn,3,519,51900,3051900,I,BK73,North Side-South Side,4001,7491.254749,2959028.011
Staten Island,5,134,13400,5013400,I,SI45,New Dorp-Midland Beach,3902,12637.6635,9160133.13
Brooklyn,3,348,34800,3034800,I,BK21,Seagate-Coney Island,4018,18444.69701,6985474.751
Brooklyn,3,350,35000,3035000,E,BK23,West Brighton,4018,5887.339343,2123245.339
Queens,4,621,62100,4062100,I,QN21,Middle Village,4110,7649.506647,2795882.724
Queens,4,637,63700,4063700,I,QN19,Glendale,4110,12445.00084,7453292.68
Queens,4,655.01,65501,4065501,I,QN21,Middle Village,4110,11694.15683,8754117.734
Manhattan,1,291,29100,1029100,E,MN01,Marble Hill-Inwood,3801,5717.679277,2018093.873
Brooklyn,3,362,36200,3036200,E,BK19,Brighton Beach,4018,6480.706949,1845171.628
Brooklyn,3,730,73000,3073000,I,BK58,Flatlands,4009,7789.850212,1987945.353
Brooklyn,3,736,73600,3073600,E,BK58,Flatlands,4009,5804.13607,1919003.261
Manhattan,1,160.02,16002,1016002,I,MN33,East Harlem South,3804,3121.610391,554061.7813
Brooklyn,3,726,72600,3072600,I,BK58,Flatlands,4009,7156.178237,2962944.13
Brooklyn,3,732,73200,3073200,I,BK58,Flatlands,4009,5434.714415,1722429.099
Manhattan,1,186,18600,1018600,E,MN11,Central Harlem South,3803,4621.740842,1311722.344
Brooklyn,3,700,70000,3070000,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,6151.505666,2177085.964
Manhattan,1,122,12200,1012200,I,MN40,Upper East Side-Carnegie Hill,3805,5683.168073,1857829.527
Bronx,2,235.02,23502,2023502,E,BX41,Mount Hope,3707,5964.067663,1024066.834
Bronx,2,381,38100,2038100,E,BX41,Mount Hope,3707,6807.601557,1629687.89
Queens,4,383.01,38301,4038301,I,QN99,park-cemetery-etc-Queens,4103,10192.66312,6410428.362
Brooklyn,3,1142.01,114201,3114201,E,BK83,Cypress Hills-City Line,4008,10545.18659,3222957.04
Queens,4,1201,120100,4120100,E,QN52,East Flushing,4103,6506.485458,1753647.135
Manhattan,1,79,7900,1007900,I,MN23,West Village,3810,10023.19345,2945317.894
Staten Island,5,3,300,5000300,I,SI22,West New Brighton-New Brighton-St. George,3903,16590.28403,4116728.792
Bronx,2,293.01,29301,2029301,I,BX29,Spuyten Duyvil-Kingsbridge,3701,8860.175272,2678154.209
Manhattan,1,183,18300,1018300,I,MN12,Upper West Side,3806,6592.535576,2391021.074
Manhattan,1,150.02,15002,1015002,I,MN40,Upper East Side-Carnegie Hill,3805,4689.906442,1352304.072
Manhattan,1,160.01,16001,1016001,I,MN40,Upper East Side-Carnegie Hill,3805,4702.173848,1352632.365
Manhattan,1,169,16900,1016900,I,MN12,Upper West Side,3806,5751.661834,1937088.172
Manhattan,1,159,15900,1015900,I,MN14,Lincoln Square,3806,6435.609964,1867947.655
Manhattan,1,174.01,17401,1017401,E,MN33,East Harlem South,3804,4175.330558,1086203.843
Bronx,2,281,28100,2028100,I,BX28,Van Cortlandt Village,3701,5578.713281,1388476.069
Manhattan,1,170,17000,1017000,E,MN33,East Harlem South,3804,5617.781749,1969157.881
Manhattan,1,166,16600,1016600,E,MN33,East Harlem South,3804,5725.411402,1872055.654
Manhattan,1,172,17200,1017200,E,MN33,East Harlem South,3804,5797.263903,1912754.675
Manhattan,1,245,24500,1024500,E,MN36,Washington Heights South,3801,6441.326792,2282098.213
Manhattan,1,247,24700,1024700,E,MN36,Washington Heights South,3801,7056.628606,2736456.835
Manhattan,1,165,16500,1016500,I,MN12,Upper West Side,3806,6286.355859,2199114.663
Bronx,2,20,2000,2002000,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,8383.698394,4336906.334
Brooklyn,3,531,53100,3053100,E,BK75,Bedford,4003,5569.472442,1741715.68
Staten Island,5,112.02,11202,5011202,I,SI45,New Dorp-Midland Beach,3902,19746.54488,21697571.89
Brooklyn,3,121,12100,3012100,I,BK37,Park Slope-Gowanus,4005,5142.255125,1593259.515
Queens,4,561,56100,4056100,I,QN99,park-cemetery-etc-Queens,4110,33074.49269,31217234.05
Brooklyn,3,1142.02,114202,3114202,E,BK83,Cypress Hills-City Line,4008,5260.697776,1286732.413
Bronx,2,193,19300,2019300,E,BX26,Highbridge,3708,9040.228177,2587522.419
Manhattan,1,154,15400,1015400,I,MN32,Yorkville,3805,5536.957932,1909222.254
Staten Island,5,74,7400,5007400,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,9902.948891,5788237.892
Brooklyn,3,786,78600,3078600,E,BK42,Flatbush,4015,5904.534822,1834297.87
Brooklyn,3,944.01,94401,3094401,I,BK58,Flatlands,4009,10052.93262,3904893.551
Brooklyn,3,950,95000,3095000,E,BK50,Canarsie,4009,7974.174843,2612150.74
Queens,4,91,9100,4009100,E,QN71,Old Astoria,4101,9273.993044,2007700.234
Bronx,2,451.02,45102,2045102,I,BX62,Woodlawn-Wakefield,3702,7655.643734,2298967.788
Brooklyn,3,117,11700,3011700,E,BK37,Park Slope-Gowanus,4005,5822.992359,2160662.478
Queens,4,1257,125700,4125700,E,QN37,Kew Gardens Hills,4106,8457.521732,3566900.697
Brooklyn,3,84,8400,3008400,I,BK32,Sunset Park West,4012,6552.055506,2650333.443
Queens,4,1265,126500,4126500,I,QN38,Pomonok-Flushing Heights-Hillcrest,4106,7033.190868,2156793.761
Queens,4,683,68300,4068300,I,QN29,Elmhurst,4107,6868.242267,2608093.026
Queens,4,717.02,71702,4071702,E,QN18,Rego Park,4108,7353.27011,2338238.121
Staten Island,5,277.05,27705,5027705,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,9896.267803,5721086.646
Manhattan,1,156.01,15601,1015601,I,MN32,Yorkville,3805,4004.823886,791936.8541
Manhattan,1,156.02,15602,1015602,I,MN33,East Harlem South,3804,4524.706845,1169910.011
Manhattan,1,231,23100,1023100,E,MN04,Hamilton Heights,3802,5606.713317,1962707.333
Manhattan,1,146.01,14601,1014601,I,MN32,Yorkville,3805,4015.911187,799778.0398
Manhattan,1,146.02,14602,1014602,I,MN32,Yorkville,3805,4528.44232,1175299.165
Queens,4,179,17900,4017900,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,9970.73455,5099916.909
Brooklyn,3,38,3800,3003800,I,BK31,Bay Ridge,4013,5026.866778,1367702.861
Manhattan,1,21,2100,1002100,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,6824.353555,2618005.671
Queens,4,475,47500,4047500,E,QN29,Elmhurst,4107,9417.27852,3439977.726
Queens,4,687,68700,4068700,I,QN18,Rego Park,4108,8070.13085,2848641.497
Staten Island,5,146.08,14608,5014608,I,SI54,Great Kills,3901,9458.910825,4831070.751
Brooklyn,3,65,6500,3006500,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,7866.465519,2685488.227
Brooklyn,3,143,14300,3014300,I,BK37,Park Slope-Gowanus,4005,6686.580823,2350772.884
Manhattan,1,24,2400,1002400,E,MN28,Lower East Side,3809,8143.066941,1860513.31
Manhattan,1,101,10100,1010100,I,MN17,Midtown-Midtown South,3807,5701.715857,1891377.812
Bronx,2,138,13800,2013800,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,22554.01705,8330795.275
Queens,4,105,10500,4010500,E,QN72,Steinway,4101,6626.641403,2131456.197
Manhattan,1,7,700,1000700,I,MN25,Battery Park City-Lower Manhattan,3810,9802.917997,2442011.746
Manhattan,1,223.02,22302,1022302,I,MN06,Manhattanville,3802,3985.500605,641735.8659
Staten Island,5,132.03,13203,5013203,I,SI54,Great Kills,3901,15188.23454,11116094.32
Queens,4,663,66300,4066300,I,QN21,Middle Village,4110,11581.18513,5674246.734
Queens,4,665.01,66501,4066501,I,QN21,Middle Village,4110,11677.25,3506166.454
Queens,4,562,56200,4056200,I,QN34,Queens Village,4105,5791.173952,1729177.3
Queens,4,1621,162100,4162100,I,QN43,Bellerose,4105,13356.57384,7726051.54
Queens,4,499,49900,4049900,E,QN29,Elmhurst,4107,10321.02514,5062264.136
Queens,4,507,50700,4050700,I,QN21,Middle Village,4110,8784.413288,3934962.433
